YEAR,MO,DY,WD10M,WS50M,PS,WS10M,WD50M,RH2M,PRECTOTCORR,T2M,T2MDEW,TS,ALLSKY_SFC_UV_INDEX
2020,9,20,233.31,4.31,96.96,2.89,233.88,48.19,0.04,27.78,14.44,27.8,1.27
2020,9,21,208.31,4.2,96.93,2.72,209.56,60.5,5.11,25.53,16.47,25.76,1.07
2020,9,22,218.25,3.98,96.8,2.93,219.12,64.94,2.1,24.7,16.8,25.03,1.24
2020,9,23,267.31,6.28,96.78,4.41,266.81,55.62,2.87,26.08,15.68,26.34,1.09
2020,9,24,245.0,5.59,96.85,3.85,245.62,47.56,0.01,27.18,13.83,27.25,1.27
2020,9,25,299.44,8.48,96.48,5.98,299.31,43.06,0.01,28.38,12.83,28.54,1.47
2020,9,26,263.62,7.86,96.54,5.89,262.81,49.81,0.0,19.85,8.5,21.34,1.39
2020,9,27,195.06,6.4,96.32,4.95,195.62,51.31,0.01,20.4,8.48,21.33,1.41
2020,9,28,245.44,3.92,96.9,2.8,233.12,52.62,0.0,19.99,9.01,21.29,1.36
2020,9,29,172.0,3.52,97.17,2.19,175.19,50.94,0.0,21.31,9.32,22.44,1.43
2020,9,30,251.81,5.66,96.67,3.84,253.12,53.0,0.0,24.39,12.67,24.81,1.33
2020,10,1,108.69,4.79,96.36,3.55,107.56,60.0,0.0,22.58,13.73,24.15,1.32
2020,10,2,173.62,5.67,95.96,3.95,174.06,49.69,0.0,23.77,11.47,24.0,1.2
2020,10,3,213.62,8.51,95.84,5.8,213.44,39.44,0.0,24.48,8.48,24.26,0.88
2020,10,4,133.5,5.09,96.54,3.57,135.06,56.75,0.0,21.54,11.7,22.83,1.09
2020,10,5,133.5,4.75,96.64,3.24,132.69,59.62,0.0,20.25,11.85,20.36,0.79
2020,10,6,89.12,6.86,97.2,4.81,88.62,61.31,0.04,18.59,10.1,19.75,1.15
2020,10,7,318.38,5.22,97.32,3.37,317.06,55.56,0.0,19.39,8.87,20.52,1.2
2020,10,8,208.0,6.0,97.46,4.09,237.0,61.56,0.05,19.77,11.65,20.63,1.15
2020,10,9,183.12,3.02,97.45,1.95,208.06,62.69,0.02,19.66,11.31,21.55,1.23
2020,10,10,189.31,3.01,97.21,2.0,194.38,51.94,0.0,22.01,10.62,23.36,1.2
2020,10,11,151.0,3.63,96.79,2.8,170.31,55.75,2.98,22.12,11.9,23.12,1.16
2020,10,12,288.0,8.33,96.77,6.43,302.62,61.31,7.81,15.33,7.3,16.28,0.99
2020,10,13,273.5,7.35,96.94,4.88,274.38,50.69,0.0,14.85,2.99,15.64,1.11
2020,10,14,233.44,9.44,96.64,6.27,233.81,41.5,0.0,16.59,2.69,16.62,1.04
2020,10,15,216.0,6.07,96.46,3.92,228.75,50.81,0.04,17.24,6.65,18.15,0.98
2020,10,16,204.88,4.73,96.85,2.97,202.94,60.81,0.02,15.46,7.23,16.99,0.94
2020,10,17,145.88,3.74,97.04,2.28,161.25,56.38,0.0,15.01,5.41,16.44,1.08
2020,10,18,234.12,3.91,97.25,2.59,246.81,51.56,0.0,15.73,4.87,16.51,1.01
2020,10,19,217.88,4.17,97.5,2.7,220.69,59.0,0.0,15.95,6.87,16.73,0.98
2020,10,20,211.81,5.35,97.54,3.8,212.12,59.56,0.0,16.21,7.48,16.38,0.95
2020,10,21,183.69,5.31,97.42,3.55,184.06,70.44,0.0,16.44,9.98,16.91,0.95
2020,10,22,161.0,4.01,97.43,2.88,161.88,77.94,0.0,17.93,13.47,18.12,0.94
2020,10,23,151.38,3.01,97.37,2.1,152.88,72.88,0.06,20.26,14.41,20.46,0.91
2020,10,24,121.75,3.91,97.45,2.46,121.44,73.31,7.68,19.3,13.95,20.08,0.88
2020,10,25,134.5,3.88,97.32,2.4,137.5,75.62,7.6,17.5,12.79,18.14,0.84
2020,10,26,243.44,7.0,96.83,4.54,244.19,63.19,0.03,17.25,8.8,17.3,0.84
2020,10,27,339.56,6.93,96.94,5.05,338.94,60.88,3.5,14.25,6.15,14.79,0.84
2020,10,28,237.0,4.65,97.33,3.09,236.94,59.38,0.0,14.14,5.44,14.5,0.73
2020,10,29,221.0,3.61,97.72,2.41,234.38,62.88,0.0,15.76,7.8,15.51,0.84
2020,10,30,229.88,3.56,97.81,2.35,243.0,64.81,0.01,15.8,8.12,15.79,0.84
2020,10,31,86.0,2.24,97.69,1.68,86.06,67.06,0.0,15.37,8.58,15.62,0.86
2020,11,1,194.0,2.24,97.62,1.7,178.06,60.19,0.0,16.11,7.48,15.67,0.81
2020,11,2,234.25,3.66,97.68,2.62,234.69,58.06,0.0,16.37,7.43,15.94,0.8
2020,11,3,239.0,5.12,97.56,3.41,239.5,66.56,0.0,16.69,9.72,16.55,0.79
2020,11,4,237.62,4.91,97.32,3.34,237.81,64.31,0.0,16.87,9.55,16.42,0.58
2020,11,5,227.44,2.33,97.62,1.63,227.75,53.0,0.0,19.34,8.79,18.43,0.73
2020,11,6,172.19,2.5,97.81,1.71,183.0,55.75,0.0,18.81,8.99,18.54,0.74
2020,11,7,172.44,3.88,97.82,2.59,173.75,72.56,0.1,17.36,11.7,17.55,0.73
2020,11,8,179.31,1.59,97.7,1.15,161.62,53.75,0.02,19.4,8.97,18.79,0.66
2020,11,9,204.88,3.26,97.52,2.12,203.0,49.06,0.0,18.68,7.26,18.25,0.66
2020,11,10,132.62,2.69,97.5,2.02,132.19,55.25,0.01,17.1,7.83,16.32,0.62
2020,11,11,141.44,3.46,97.65,2.55,126.06,63.12,0.01,15.72,8.0,15.3,0.59
2020,11,12,228.5,3.16,97.74,2.18,229.06,60.88,0.02,15.94,8.08,15.42,0.6
2020,11,13,243.81,6.09,97.67,3.83,244.44,57.19,0.0,15.19,6.08,14.89,0.57
2020,11,14,249.88,7.21,97.57,4.45,250.56,48.69,0.0,15.81,4.33,15.69,0.57
2020,11,15,276.31,5.1,97.38,3.07,277.25,49.62,0.08,16.73,5.77,16.18,0.49
2020,11,16,256.06,3.7,97.37,2.26,258.62,61.69,0.38,17.43,9.3,17.63,0.53
2020,11,17,332.25,7.48,97.35,5.03,332.06,68.62,2.62,15.61,9.41,15.78,0.45
2020,11,18,163.88,8.6,97.57,5.98,149.44,82.44,1.01,13.64,10.46,13.58,0.34
2020,11,19,183.81,6.99,97.71,4.59,183.75,82.38,0.86,14.4,11.12,14.61,0.35
2020,11,20,314.44,9.09,97.29,6.17,314.56,67.62,0.3,13.57,6.71,13.52,0.5
2020,11,21,319.75,8.62,96.84,5.92,320.12,78.31,4.45,11.06,7.2,11.01,0.28
2020,11,22,293.44,11.21,96.97,8.57,294.5,82.94,5.9,11.87,8.96,11.72,0.29
2020,11,23,32.94,7.69,97.31,5.83,33.56,86.25,7.25,12.51,10.15,12.73,0.2
2020,11,24,147.81,8.09,97.5,5.94,118.06,81.88,0.47,12.94,9.64,13.01,0.38
2020,11,25,242.19,4.89,97.36,3.23,242.75,77.12,0.01,12.18,7.79,11.83,0.48
2020,11,26,221.75,5.22,97.18,3.41,221.81,78.0,0.2,11.81,7.65,11.79,0.52
2020,11,27,138.94,7.09,96.72,4.89,139.44,79.94,0.7,13.05,9.49,12.65,0.35
2020,11,28,194.5,10.1,95.85,7.43,195.19,63.0,0.25,12.19,4.99,12.1,0.38
2020,11,29,283.19,9.15,96.22,6.54,283.69,73.31,2.24,11.48,6.44,11.4,0.35
2020,11,30,266.62,5.31,97.29,3.48,266.5,77.5,0.08,12.49,8.19,11.9,0.41
2020,12,1,262.44,5.05,97.11,3.3,263.06,72.0,0.01,12.05,6.61,11.51,0.45
2020,12,2,246.75,8.16,96.29,5.16,247.31,60.69,0.0,11.97,3.76,11.71,0.41
2020,12,3,307.19,6.66,96.29,4.85,307.12,65.5,0.15,9.76,3.23,9.26,0.38
2020,12,4,233.06,8.44,96.02,5.46,233.31,61.69,0.0,8.3,0.96,7.78,0.38
2020,12,5,228.94,7.53,95.53,5.02,228.94,76.31,3.12,10.3,5.88,10.06,0.38
2020,12,6,275.0,7.91,95.99,5.36,275.31,62.62,0.79,7.38,-0.04,7.3,0.4
2020,12,7,259.12,8.21,96.6,5.37,259.62,58.0,0.0,7.43,-1.27,7.19,0.43
2020,12,8,241.0,11.01,96.25,8.05,241.69,65.75,0.01,9.85,3.54,9.58,0.38
2020,12,9,287.19,7.3,96.4,4.7,287.5,65.0,0.04,8.71,1.76,8.45,0.37
2020,12,10,261.0,9.13,96.54,6.53,261.88,66.38,1.9,7.71,1.01,7.63,0.29
2020,12,11,273.31,8.09,96.04,5.62,274.19,70.62,2.41,11.16,5.43,11.1,0.32
2020,12,12,298.5,8.53,95.76,5.59,299.12,77.06,2.64,12.27,7.97,11.89,0.27
2020,12,13,320.5,8.99,96.49,5.82,320.75,76.56,0.82,8.83,4.35,8.42,0.3
2020,12,14,264.25,6.3,96.97,3.76,265.38,70.94,0.01,9.5,3.83,9.19,0.41
2020,12,15,261.75,5.04,97.0,2.91,263.06,61.5,0.0,12.67,4.99,11.94,0.38
2020,12,16,148.81,3.21,97.36,2.24,149.5,62.69,0.0,12.53,5.31,11.88,0.41
2020,12,17,134.88,2.3,97.36,1.5,135.06,74.56,0.0,11.63,7.11,10.4,0.34
2020,12,18,70.75,6.26,97.29,4.28,71.5,84.25,0.44,11.42,9.16,11.23,0.33
2020,12,19,76.19,7.04,97.08,4.95,77.56,85.06,2.18,12.33,9.55,12.38,0.21
2020,12,20,47.0,6.33,97.12,4.21,47.31,84.44,2.81,11.27,8.57,11.36,0.28
2020,12,21,180.88,8.22,97.54,5.64,181.0,85.56,1.48,11.1,8.7,11.04,0.25
2020,12,22,174.69,6.62,97.94,4.86,174.81,82.81,0.09,10.96,7.77,10.97,0.3
2020,12,23,265.0,5.4,97.94,3.53,265.56,76.5,0.0,10.73,6.19,9.95,0.38
2020,12,24,263.0,8.38,97.51,5.72,263.69,72.38,0.0,11.23,5.67,10.94,0.41
2020,12,25,259.25,8.77,96.98,6.05,259.94,68.81,0.02,10.87,4.67,10.64,0.4
2020,12,26,322.06,8.91,96.69,6.24,321.94,72.56,8.41,7.4,2.57,7.14,0.18
2020,12,27,279.5,7.48,96.68,5.01,279.81,68.88,0.1,5.78,-0.04,5.56,0.35
2020,12,28,242.19,11.37,96.05,8.43,242.69,56.81,0.0,5.04,-3.19,4.7,0.34
2020,12,29,247.94,8.91,96.07,5.75,248.5,61.81,0.01,8.05,0.97,7.56,0.34
2020,12,30,293.56,7.5,96.41,4.73,293.56,70.69,0.05,7.49,1.33,7.06,0.37
2020,12,31,261.56,5.99,96.95,3.55,262.19,69.56,0.0,5.41,-0.67,5.15,0.38
2021,1,1,237.0,7.94,96.53,5.06,237.31,62.38,0.0,4.58,-2.6,4.13,0.37
2021,1,2,247.88,8.19,96.37,5.05,248.19,58.44,0.0,5.68,-2.58,5.3,0.36
2021,1,3,256.0,8.01,96.56,4.92,256.25,68.44,0.0,4.58,-1.56,4.07,0.27
2021,1,4,268.56,7.92,96.72,4.95,269.12,54.69,0.0,3.47,-5.7,3.05,0.36
2021,1,5,239.88,8.66,96.69,5.52,240.12,48.0,0.0,3.9,-6.31,3.39,0.31
2021,1,6,228.69,8.34,96.61,5.11,228.75,46.25,0.0,7.84,-3.35,7.3,0.38
2021,1,7,234.75,8.69,96.42,5.68,234.94,52.56,0.0,10.81,1.03,10.21,0.38
2021,1,8,240.19,10.98,96.17,7.68,240.69,73.0,0.01,14.75,9.6,14.28,0.4
2021,1,9,235.44,11.27,96.07,7.66,235.44,50.75,1.61,16.29,5.63,15.53,0.4
2021,1,10,249.94,7.38,96.04,4.39,250.0,55.81,0.01,13.88,4.76,13.23,0.3
2021,1,11,298.5,5.27,96.58,3.11,298.5,68.81,0.21,9.53,3.36,9.41,0.37
2021,1,12,317.06,9.6,97.19,6.5,317.25,73.12,0.34,7.32,2.3,7.15,0.35
2021,1,13,313.12,7.78,97.55,5.09,313.25,75.19,0.01,7.08,2.1,6.72,0.43
2021,1,14,296.38,6.37,97.3,3.95,297.06,73.06,0.06,8.37,2.9,8.01,0.52
2021,1,15,320.94,7.26,97.08,4.52,321.0,78.88,0.25,8.01,4.06,7.81,0.42
2021,1,16,317.38,7.35,97.11,4.54,317.69,82.12,2.15,6.23,3.13,5.99,0.23
2021,1,17,307.44,6.98,97.54,4.3,308.0,74.81,0.18,6.8,2.38,6.39,0.32
2021,1,18,293.69,7.75,97.56,5.07,293.5,64.75,0.07,7.4,0.59,7.02,0.41
2021,1,19,266.12,5.52,97.98,3.27,267.19,72.31,0.01,5.55,0.14,5.62,0.54
2021,1,20,233.5,9.79,97.64,6.54,233.94,54.31,0.0,6.86,-2.2,6.48,0.45
2021,1,21,246.75,8.67,97.26,5.77,246.88,50.81,0.0,7.08,-2.63,6.19,0.37
2021,1,22,263.31,8.52,96.9,5.88,263.88,68.56,0.05,8.45,2.38,7.8,0.37
2021,1,23,284.75,7.29,96.65,4.94,284.81,63.12,0.07,9.69,2.03,8.93,0.46
2021,1,24,274.44,9.35,96.47,6.11,275.06,62.06,0.1,11.39,3.66,10.66,0.42
2021,1,25,264.44,7.48,96.71,5.04,265.0,76.56,0.04,9.85,5.74,9.43,0.35
2021,1,26,324.5,10.01,96.88,6.82,324.56,66.75,0.08,9.62,3.15,9.5,0.47
2021,1,27,304.75,5.26,97.41,3.41,305.56,73.94,0.06,8.84,3.56,8.64,0.53
2021,1,28,297.62,7.02,97.4,4.49,297.56,75.38,0.03,12.97,8.39,12.25,0.49
2021,1,29,271.25,8.26,97.15,4.85,271.94,56.62,0.0,15.74,6.01,15.03,0.53
2021,1,30,258.94,9.51,96.51,6.09,259.62,45.69,0.0,16.76,4.18,16.16,0.55
2021,1,31,298.69,7.91,95.92,5.13,298.81,60.12,0.28,11.75,3.76,11.76,0.46
2021,2,1,285.06,8.35,96.18,5.31,285.25,69.12,1.63,10.55,4.69,10.13,0.27
2021,2,2,310.81,6.59,96.86,4.19,311.31,77.38,0.1,11.01,6.51,10.93,0.53
2021,2,3,259.75,6.93,97.18,4.2,260.62,59.44,0.0,14.3,4.92,13.81,0.62
2021,2,4,247.75,9.55,97.09,5.91,248.06,43.44,0.0,14.26,1.25,13.52,0.54
2021,2,5,231.44,8.68,96.96,5.23,231.56,43.25,0.0,13.97,0.69,13.23,0.65
2021,2,6,216.06,7.74,96.52,4.7,216.12,35.75,0.0,15.18,-1.03,14.26,0.45
2021,2,7,247.31,8.97,95.77,6.11,247.56,53.81,0.2,13.87,4.07,13.62,0.34
2021,2,8,258.25,8.15,96.27,5.64,258.88,61.75,0.0,10.96,2.78,11.15,0.59
2021,2,9,253.88,8.5,96.63,5.62,254.38,51.06,0.0,12.87,1.82,12.9,0.68
2021,2,10,245.75,9.71,96.56,6.68,246.5,50.19,0.07,14.23,2.74,14.11,0.63
2021,2,11,286.31,5.17,97.13,3.34,286.31,52.62,0.01,12.16,1.14,11.58,0.59
2021,2,12,253.0,6.17,97.12,4.17,254.12,48.31,0.0,13.88,2.71,13.44,0.74
2021,2,13,320.62,8.95,97.03,6.14,320.44,65.56,0.5,13.03,6.11,13.26,0.62
2021,2,14,109.19,7.91,97.78,5.59,108.44,74.06,1.21,8.01,3.17,8.49,0.35
2021,2,15,120.75,7.91,98.49,5.64,120.81,62.31,0.05,4.5,-2.68,5.07,0.45
2021,2,16,218.75,5.44,98.29,3.71,220.69,59.94,0.0,5.39,-2.99,5.8,0.8
2021,2,17,270.38,5.13,97.65,3.12,272.94,39.31,0.0,11.26,-3.28,10.73,0.8
2021,2,18,267.81,3.72,97.41,2.57,269.56,38.69,0.0,12.61,-2.72,11.08,0.84
2021,2,19,257.44,7.11,97.47,4.43,257.81,33.88,0.0,11.39,-5.12,10.89,0.88
2021,2,20,224.31,5.61,97.45,3.62,225.12,36.5,0.0,12.11,-3.33,11.32,0.68
2021,2,21,198.12,5.58,97.33,3.59,198.5,41.5,0.0,12.8,-1.1,12.19,0.66
2021,2,22,120.88,6.61,97.5,4.7,122.06,72.19,0.01,12.5,6.3,12.98,0.63
2021,2,23,92.44,8.15,98.11,6.4,93.62,78.31,0.03,12.25,8.23,12.94,0.66
2021,2,24,91.25,5.01,98.39,3.85,91.69,77.5,0.02,11.58,7.44,12.18,0.76
2021,2,25,74.62,2.58,98.14,1.95,75.06,71.0,0.0,9.68,3.86,9.81,0.89
2021,2,26,195.69,2.28,97.9,1.73,181.44,75.81,0.01,9.76,5.04,9.36,0.8
2021,2,27,193.44,3.05,97.51,2.18,192.75,65.44,0.01,10.86,3.12,10.94,0.98
2021,2,28,162.94,3.38,97.54,2.39,164.0,65.19,0.01,11.08,3.73,10.78,0.9
2021,3,1,122.31,3.39,97.68,2.41,123.0,75.31,0.12,10.74,5.73,12.11,0.9
2021,3,2,102.62,6.12,97.82,4.73,103.38,77.31,0.47,11.81,7.33,12.89,0.72
2021,3,3,98.38,6.95,97.86,5.53,99.25,76.12,1.59,11.7,7.3,12.55,0.8
2021,3,4,101.62,6.47,97.32,5.21,102.75,76.5,1.14,12.46,7.94,13.46,0.75
2021,3,5,46.5,6.51,96.79,5.07,47.31,79.38,0.67,11.68,7.79,12.52,0.52
2021,3,6,162.81,4.4,97.29,2.86,161.94,69.69,0.08,12.56,6.23,13.7,1.07
2021,3,7,118.25,3.91,97.13,2.97,118.81,76.88,0.12,12.53,7.88,13.62,0.88
2021,3,8,77.88,3.91,96.43,2.96,77.38,73.06,0.51,12.9,7.42,14.45,0.83
2021,3,9,220.44,3.64,96.54,2.72,221.88,71.75,1.23,13.1,7.46,13.92,0.77
2021,3,10,320.94,7.0,97.03,5.08,335.5,66.12,1.12,11.28,4.39,11.99,0.89
2021,3,11,178.56,5.85,97.69,4.04,177.62,60.94,0.01,9.54,1.19,10.43,0.98
2021,3,12,220.88,4.98,97.4,3.43,222.62,55.06,0.0,10.92,0.16,11.18,1.12
2021,3,13,158.62,4.66,97.15,3.19,157.69,49.06,0.15,13.5,2.12,13.98,1.16
2021,3,14,266.62,4.31,97.09,3.02,266.19,59.44,0.02,13.96,4.75,14.98,1.23
2021,3,15,330.81,7.91,97.22,5.36,330.62,62.25,0.04,10.97,2.46,11.77,1.15
2021,3,16,320.06,9.73,97.11,7.08,319.94,64.75,0.1,10.61,3.37,11.37,0.9
2021,3,17,341.19,6.51,97.11,4.42,340.69,63.44,0.22,10.83,2.86,12.14,0.9
2021,3,18,223.69,4.24,96.7,2.77,222.75,63.75,0.03,11.66,3.69,13.14,1.16
2021,3,19,111.06,4.16,96.17,2.9,112.81,75.56,5.59,10.06,5.73,10.55,0.54
2021,3,20,69.75,4.49,95.71,3.62,71.25,84.12,10.59,11.5,8.73,12.15,0.57
2021,3,21,332.12,8.38,95.97,6.58,331.94,68.25,3.03,9.69,3.68,10.6,0.82
2021,3,22,328.31,7.09,96.32,4.78,328.31,69.06,2.34,7.66,1.87,8.35,0.66
2021,3,23,234.81,8.3,97.18,5.86,264.88,62.38,0.38,8.3,0.42,8.89,0.86
2021,3,24,226.31,5.41,97.61,3.62,240.44,67.81,0.15,9.09,2.6,10.05,0.84
2021,3,25,163.44,4.47,97.61,2.95,221.44,63.88,0.0,10.67,2.47,11.87,1.3
2021,3,26,225.94,5.75,97.76,3.59,228.56,51.62,0.0,12.94,0.39,13.83,1.62
2021,3,27,247.56,8.7,97.74,5.68,248.44,34.56,0.0,15.66,-1.11,15.79,1.45
2021,3,28,174.81,5.27,97.95,3.18,173.5,37.94,0.0,17.42,1.8,18.41,1.45
2021,3,29,74.44,3.75,98.14,2.58,74.31,56.25,0.0,15.28,4.74,16.51,1.49
2021,3,30,83.94,3.17,97.92,2.35,83.5,60.0,0.0,14.65,5.38,15.8,1.51
2021,3,31,141.94,2.55,97.52,1.92,137.5,48.81,0.0,15.01,3.1,16.07,1.62
2021,4,1,216.12,4.27,97.26,2.92,219.31,41.88,0.0,17.33,3.01,17.52,1.55
2021,4,2,257.0,8.44,96.75,5.56,257.81,34.25,0.0,20.05,2.37,19.89,1.27
2021,4,3,141.06,3.37,96.22,2.34,142.25,47.44,0.0,19.68,6.05,20.25,1.34
2021,4,4,94.75,4.89,96.3,3.48,93.44,67.75,6.6,15.1,8.7,16.01,0.99
2021,4,5,178.5,5.46,96.55,3.91,177.44,68.75,1.75,14.3,7.83,15.63,0.8
2021,4,6,281.06,6.42,96.59,4.2,281.81,54.31,0.0,14.71,3.11,15.84,1.37
2021,4,7,228.69,6.95,96.7,4.95,228.62,46.44,0.01,16.94,3.91,17.94,1.3
2021,4,8,47.75,6.65,97.58,5.48,46.25,53.0,0.0,11.81,1.81,13.89,1.55
2021,4,9,126.75,4.91,97.63,3.96,127.44,68.5,0.0,11.9,5.69,13.72,1.53
2021,4,10,136.75,5.74,97.24,4.34,136.81,68.88,0.0,13.56,6.96,15.19,1.41
2021,4,11,82.44,5.75,96.85,4.47,83.31,68.56,0.02,15.4,8.58,16.57,1.27
2021,4,12,23.81,7.89,96.98,6.45,23.44,67.56,0.28,16.69,9.54,18.0,0.83
2021,4,13,223.81,6.34,97.36,4.74,221.75,51.75,0.02,14.83,2.98,16.33,1.77
2021,4,14,174.75,3.22,97.11,2.22,175.88,60.62,3.74,14.48,6.43,15.33,1.33
2021,4,15,113.75,6.21,96.58,4.98,114.81,66.69,0.34,15.08,7.75,16.66,1.09
2021,4,16,47.62,8.65,95.81,7.24,48.38,82.75,2.96,13.73,10.69,14.76,0.37
2021,4,17,191.38,4.86,96.41,3.75,175.81,73.88,5.68,12.32,7.49,13.56,0.79
2021,4,18,311.06,5.09,96.96,3.59,310.69,59.38,0.26,11.53,2.58,12.86,1.19
2021,4,19,257.31,4.68,97.16,3.15,256.0,51.12,0.0,12.3,0.12,13.81,1.4
2021,4,20,200.81,5.38,96.91,3.95,201.81,48.81,0.02,14.8,2.6,15.66,1.39
2021,4,21,156.56,5.01,96.55,3.66,157.94,51.56,0.01,17.97,6.3,18.2,1.34
2021,4,22,95.94,5.15,96.44,3.79,96.0,57.94,1.6,18.48,9.01,19.59,1.11
2021,4,23,143.75,7.2,96.75,5.4,157.5,71.0,1.0,15.65,9.82,16.9,0.99
2021,4,24,36.06,6.48,97.12,4.96,34.94,59.75,0.02,16.06,7.01,18.02,1.8
2021,4,25,180.44,3.48,96.96,2.72,180.94,57.69,1.31,16.68,7.31,18.22,2.04
2021,4,26,205.38,6.72,96.22,4.62,206.19,55.56,0.0,20.9,9.37,21.66,1.68
2021,4,27,194.31,5.84,95.91,4.4,196.38,47.62,0.0,21.47,7.8,22.81,1.8
2021,4,28,90.81,5.16,96.21,3.85,92.31,52.5,0.0,20.26,8.26,22.35,1.98
2021,4,29,203.44,5.13,96.11,3.59,203.5,41.38,0.0,22.76,5.05,23.45,1.9
2021,4,30,163.81,7.71,96.32,5.41,164.56,51.62,0.02,23.8,10.8,24.46,1.23
2021,5,1,250.81,6.09,96.54,4.34,250.94,56.94,0.16,22.83,13.62,23.05,0.95
2021,5,2,111.88,5.05,96.97,4.12,127.69,60.5,1.3,19.98,11.48,21.92,1.71
2021,5,3,95.19,3.89,97.07,3.12,96.12,62.0,2.74,16.99,9.26,18.06,1.0
2021,5,4,163.94,4.0,96.9,3.04,168.19,55.06,0.22,21.01,10.12,22.08,1.3
2021,5,5,188.31,5.16,96.61,3.91,187.88,58.31,0.55,22.6,13.51,23.37,1.07
2021,5,6,73.75,5.09,96.84,4.15,74.69,77.12,8.34,17.66,13.41,18.74,1.17
2021,5,7,79.19,4.48,96.93,3.21,78.06,65.38,1.51,18.5,11.12,19.98,1.43
2021,5,8,137.12,4.26,97.19,2.88,134.69,51.31,0.0,21.09,8.5,22.98,2.13
2021,5,9,173.12,4.88,96.97,3.63,174.31,47.38,0.0,20.96,7.8,22.34,2.34
2021,5,10,97.0,5.56,96.62,4.27,98.5,51.56,0.0,21.32,9.21,22.31,2.02
2021,5,11,21.12,7.16,96.58,5.76,20.19,57.75,0.0,21.37,11.55,23.12,2.18
2021,5,12,274.06,4.75,96.96,3.35,273.56,47.62,0.0,19.44,6.04,22.08,2.42
2021,5,13,226.56,3.76,96.71,2.57,228.12,46.19,0.0,21.51,6.84,23.62,2.41
2021,5,14,226.75,7.25,96.6,5.44,227.0,44.62,0.0,22.87,7.58,24.21,2.05
2021,5,15,231.88,4.91,96.94,3.57,246.44,44.56,0.0,21.66,5.97,23.99,2.22
2021,5,16,229.25,6.46,96.75,4.63,230.75,44.25,0.0,24.4,8.52,25.73,2.34
2021,5,17,217.12,4.7,96.62,3.12,217.06,32.31,0.0,28.37,8.19,29.55,2.12
2021,5,18,90.06,5.3,96.99,4.02,91.5,43.19,0.0,23.69,9.07,26.05,2.27
2021,5,19,86.69,3.49,96.98,2.86,85.5,42.06,0.0,23.94,8.84,26.61,2.22
2021,5,20,125.88,7.71,97.27,6.39,169.38,39.75,0.0,21.48,6.15,23.76,2.43
2021,5,21,136.81,4.7,97.3,3.84,137.25,42.0,0.0,19.93,5.03,22.93,2.2
2021,5,22,202.75,6.15,96.87,4.38,205.31,42.31,0.0,23.97,7.48,25.7,2.17
2021,5,23,178.56,5.17,96.76,3.8,178.81,37.5,0.0,26.09,8.21,27.88,2.19
2021,5,24,111.19,4.27,96.79,3.71,136.38,45.44,0.0,25.98,10.5,28.29,2.15
2021,5,25,100.06,6.86,97.31,5.8,98.12,48.0,0.0,22.69,9.94,25.35,2.27
2021,5,26,85.75,3.88,97.19,3.14,85.5,53.38,0.39,20.65,10.22,22.66,1.43
2021,5,27,158.88,3.62,96.78,2.73,162.75,44.5,0.12,25.89,11.26,27.8,1.64
2021,5,28,85.88,5.89,96.78,4.49,86.44,43.0,0.0,24.64,10.4,26.76,1.95
2021,5,29,59.0,4.34,96.83,3.5,57.62,44.62,0.0,24.33,9.93,26.98,2.08
2021,5,30,74.06,4.15,96.93,3.35,55.56,45.94,0.01,24.91,11.37,27.66,2.18
2021,5,31,214.88,2.95,96.93,2.21,216.69,46.75,0.28,24.06,11.58,25.85,1.77
2021,6,1,179.62,5.76,96.77,4.6,179.88,61.31,0.87,23.27,14.98,24.95,1.13
2021,6,2,100.75,4.56,96.82,3.8,101.12,61.19,0.03,23.15,14.46,24.48,1.77
2021,6,3,120.12,4.84,97.22,4.05,120.25,59.12,1.39,23.48,14.22,25.43,1.84
2021,6,4,96.31,5.05,97.41,4.06,96.31,54.31,0.01,24.04,12.7,25.87,2.26
2021,6,5,114.56,5.41,97.36,4.1,115.62,45.0,0.14,23.83,10.05,25.47,1.95
2021,6,6,130.62,5.45,96.96,4.16,131.94,40.5,0.26,25.93,10.02,27.4,1.98
2021,6,7,133.31,6.3,97.07,5.05,160.94,50.94,0.0,25.19,12.94,27.76,2.56
2021,6,8,171.12,3.53,97.19,2.57,182.25,41.06,0.0,24.56,8.82,27.03,2.58
2021,6,9,265.81,5.08,97.05,3.89,264.31,40.56,0.0,24.51,8.14,26.72,2.48
2021,6,10,222.81,5.94,96.96,4.49,221.44,46.0,0.0,23.65,10.12,26.02,2.09
2021,6,11,85.88,3.05,96.92,2.19,79.62,44.19,0.0,24.65,9.67,28.37,2.02
2021,6,12,137.31,5.16,96.99,3.88,151.75,43.44,0.0,26.1,10.24,28.81,2.3
2021,6,13,69.5,3.9,97.23,3.05,67.0,40.06,0.0,26.2,9.68,28.96,2.2
2021,6,14,132.56,2.88,96.93,2.2,137.0,35.25,0.0,28.39,9.43,31.48,2.34
2021,6,15,88.19,3.8,96.92,3.31,86.5,34.31,0.0,27.68,9.05,30.56,2.38
2021,6,16,152.0,4.49,96.81,3.79,153.5,39.06,0.0,26.76,10.33,29.39,2.25
2021,6,17,132.75,4.93,96.85,4.09,133.25,53.0,0.03,25.75,13.8,28.24,1.8
2021,6,18,120.62,4.87,96.99,3.84,121.19,49.69,0.11,26.02,13.87,27.77,1.66
