-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 08/01/2023 
Location: Latitude  35.0382   Longitude 9.4849 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 408.34 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
2022,8,19,29.15,36.49,23.05,44.94,0.01,5.74,8.16,1.79
2022,8,20,28.98,37.28,21.31,41.75,0.0,3.22,5.92,1.16
2022,8,21,28.53,36.31,21.43,36.25,0.0,3.73,6.74,1.02
2022,8,22,28.9,36.87,21.01,34.0,0.0,3.29,6.19,0.89
2022,8,23,28.39,35.88,21.3,42.31,0.0,4.2,6.82,1.58
2022,8,24,29.06,36.4,21.6,42.38,0.08,2.17,5.38,0.48
2022,8,25,28.69,35.07,22.15,47.75,0.98,2.24,5.48,0.36
2022,8,26,29.23,37.49,21.82,42.0,0.12,1.54,3.2,0.54
2022,8,27,29.24,36.87,21.98,46.0,0.27,3.17,6.13,1.21
2022,8,28,29.95,38.68,22.3,48.94,0.37,3.16,6.3,1.02
2022,8,29,30.12,38.51,22.56,46.38,0.33,3.09,5.12,1.73
2022,8,30,29.95,37.65,23.32,45.5,1.23,2.56,3.8,1.53
2022,8,31,30.86,39.13,24.29,42.25,5.58,3.65,7.38,2.22
2022,9,1,29.48,35.9,24.2,50.12,0.24,2.65,4.3,0.91
2022,9,2,30.4,38.33,22.97,46.81,0.03,3.19,5.75,0.84
2022,9,3,30.76,39.81,24.05,53.19,6.78,2.89,4.88,1.09
2022,9,4,30.24,38.3,23.92,47.38,0.07,3.77,5.68,2.16
2022,9,5,31.48,40.46,24.99,39.62,0.19,2.55,5.14,0.69
2022,9,6,32.5,40.73,26.39,39.5,0.07,2.19,3.12,0.48
2022,9,7,30.85,39.08,24.22,47.62,2.74,3.19,5.2,0.82
2022,9,8,30.98,39.0,24.4,43.19,5.36,2.4,3.9,1.06
2022,9,9,32.07,40.26,24.2,41.0,0.01,3.1,5.54,0.57
2022,9,10,30.69,39.73,23.23,48.56,0.06,2.76,5.38,0.5
2022,9,11,29.98,38.0,23.17,45.62,0.09,2.38,4.63,0.81
2022,9,12,29.05,36.58,22.63,53.69,0.04,2.27,3.34,1.43
2022,9,13,29.01,36.27,22.87,50.69,0.12,3.27,4.83,1.43
2022,9,14,29.95,38.7,22.74,48.81,0.0,3.03,4.13,1.68
2022,9,15,29.87,39.13,22.16,49.06,0.01,4.26,6.78,2.12
2022,9,16,29.48,38.56,22.41,45.12,0.01,2.76,5.12,0.16
2022,9,17,27.43,34.1,22.91,50.5,0.12,3.09,4.57,0.96
2022,9,18,25.53,31.39,19.9,55.62,0.29,3.83,4.68,3.16
2022,9,19,27.65,37.54,19.87,52.75,1.11,4.05,7.09,1.23
2022,9,20,28.19,36.07,22.11,49.88,0.22,3.52,5.31,1.81
2022,9,21,23.68,31.23,19.33,55.12,12.93,2.84,5.29,1.21
2022,9,22,21.84,26.66,18.74,68.56,8.76,2.52,5.22,0.52
2022,9,23,20.7,26.46,15.83,60.88,0.17,4.63,6.15,2.13
2022,9,24,21.32,27.73,15.95,57.94,0.02,2.94,4.63,0.18
2022,9,25,22.76,28.92,16.25,60.5,0.5,4.19,6.62,2.58
2022,9,26,24.08,30.93,18.97,57.62,0.9,3.88,8.42,0.77
2022,9,27,21.04,27.19,16.78,66.0,9.7,4.32,6.16,2.7
2022,9,28,21.05,28.18,14.56,54.06,0.0,3.12,5.0,0.67
2022,9,29,21.16,29.01,14.72,43.69,0.0,4.16,7.32,1.98
2022,9,30,23.15,31.79,16.13,38.12,0.0,3.34,7.05,1.41
2022,10,1,21.83,29.0,16.51,60.69,0.01,5.68,7.94,3.06
2022,10,2,21.22,30.83,14.03,50.88,0.0,3.27,5.44,1.82
2022,10,3,23.63,31.76,16.65,42.56,0.0,2.07,3.52,1.09
2022,10,4,22.19,29.05,15.88,50.88,0.01,2.23,3.65,1.02
2022,10,5,21.54,28.07,16.11,67.94,0.63,3.27,4.39,1.96
2022,10,6,21.7,27.46,16.94,70.38,0.94,2.59,3.86,1.47
2022,10,7,21.18,27.08,15.78,63.38,0.02,2.45,3.38,1.61
2022,10,8,22.17,28.69,16.26,56.0,0.05,4.12,5.47,2.56
2022,10,9,23.3,29.72,17.5,49.19,0.45,3.8,6.81,2.37
2022,10,10,23.14,30.3,18.83,52.06,0.22,3.37,7.16,0.43
2022,10,11,23.65,29.92,17.78,47.75,0.08,2.98,4.88,1.74
2022,10,12,23.9,31.12,18.38,65.88,0.21,2.66,4.29,1.35
2022,10,13,22.88,29.48,17.51,68.81,0.54,2.38,4.8,0.97
2022,10,14,20.6,27.68,16.05,57.19,0.02,3.96,6.21,1.95
2022,10,15,21.56,29.71,14.43,49.31,0.0,2.07,2.83,0.28
2022,10,16,22.91,30.94,17.39,46.56,0.0,2.67,3.85,1.05
2022,10,17,22.69,30.8,16.84,59.31,0.0,3.22,5.48,1.67
2022,10,18,21.78,28.83,16.51,69.19,0.03,2.25,2.84,1.91
2022,10,19,21.29,28.34,17.11,51.25,0.0,2.73,4.41,1.07
2022,10,20,20.01,27.48,14.86,49.31,0.0,2.08,3.62,0.46
2022,10,21,20.37,28.56,13.43,54.12,0.0,5.12,6.87,2.77
2022,10,22,21.99,31.29,15.35,36.62,0.0,4.37,5.37,3.87
2022,10,23,21.97,31.45,15.21,31.44,0.0,4.52,5.84,3.59
2022,10,24,21.42,30.88,14.8,29.12,0.0,4.8,6.2,3.98
2022,10,25,21.25,31.45,13.83,27.19,0.0,4.19,4.86,3.4
2022,10,26,21.4,30.72,14.27,25.69,0.0,2.7,4.4,0.91
2022,10,27,21.44,29.13,16.76,24.69,0.0,2.5,3.43,1.27
2022,10,28,21.42,29.67,16.19,26.31,0.0,2.22,2.93,1.33
2022,10,29,20.87,28.03,15.74,31.0,0.0,2.35,3.72,0.36
2022,10,30,19.37,26.67,14.42,68.69,0.01,2.53,3.73,1.22
2022,10,31,19.44,28.03,12.65,55.25,0.0,3.34,4.99,2.0
2022,11,1,19.49,28.34,13.44,35.94,0.0,3.74,5.12,2.79
2022,11,2,19.17,27.44,13.81,34.75,0.0,2.23,3.06,1.07
2022,11,3,20.31,27.94,15.28,31.62,0.0,2.98,5.49,1.17
2022,11,4,19.77,25.87,15.99,30.69,1.28,6.73,8.48,4.2
2022,11,5,15.37,20.46,12.16,57.62,0.36,8.49,11.66,6.76
2022,11,6,14.89,22.52,9.3,56.5,0.0,4.74,7.77,0.44
2022,11,7,16.3,25.86,9.73,41.19,0.0,2.24,3.89,0.48
2022,11,8,18.37,27.99,11.69,34.06,0.0,5.27,6.5,4.07
2022,11,9,19.95,29.2,13.74,35.38,0.0,2.88,4.61,0.54
2022,11,10,18.51,25.5,13.96,38.69,0.0,3.44,4.6,2.15
2022,11,11,16.6,22.39,11.75,75.5,0.25,3.26,4.91,2.0
2022,11,12,16.27,22.45,12.51,73.25,0.04,1.91,2.86,0.59
2022,11,13,16.95,24.0,11.44,60.94,0.01,4.79,6.75,3.02
2022,11,14,17.03,24.51,11.61,51.25,0.0,3.59,4.93,2.45
2022,11,15,16.37,23.6,11.66,41.88,0.0,4.84,7.76,3.52
2022,11,16,17.92,25.44,11.98,39.75,0.01,3.7,5.64,1.8
2022,11,17,17.67,23.98,12.7,59.25,0.04,3.05,4.78,1.88
2022,11,18,18.15,25.88,13.35,56.31,0.0,4.0,5.42,1.38
2022,11,19,16.82,24.65,11.37,52.81,0.15,3.75,6.84,2.06
2022,11,20,11.77,16.53,7.98,63.56,0.39,5.49,9.12,2.03
2022,11,21,11.19,18.55,6.09,56.75,0.02,5.8,7.28,3.72
2022,11,22,11.59,18.48,7.21,44.19,0.0,7.22,10.53,3.33
2022,11,23,13.9,23.79,6.44,55.56,0.01,4.86,7.73,3.19
2022,11,24,16.05,24.44,10.43,72.0,0.03,3.7,6.42,1.19
2022,11,25,16.37,23.33,11.49,69.31,0.02,2.91,5.12,1.04
2022,11,26,13.94,17.17,10.73,66.44,0.96,9.07,12.96,3.63
2022,11,27,12.56,16.69,9.8,66.44,0.51,10.44,13.77,6.74
2022,11,28,10.98,17.44,6.03,66.88,0.06,4.88,7.54,1.85
2022,11,29,11.23,16.43,6.8,67.88,0.74,6.45,10.02,3.59
2022,11,30,9.75,16.02,6.11,76.25,0.69,5.39,8.4,3.19
2022,12,1,9.86,16.84,4.52,70.81,0.02,3.74,5.67,2.28
2022,12,2,10.86,16.54,7.42,52.12,0.0,3.02,5.16,1.37
2022,12,3,12.39,20.44,8.18,53.69,0.0,3.49,6.77,0.73
2022,12,4,11.5,20.08,5.9,44.31,0.0,4.45,6.32,3.68
2022,12,5,12.35,20.65,7.3,44.31,0.0,3.74,5.66,2.15
2022,12,6,15.3,23.07,10.77,42.5,0.48,5.66,9.96,3.02
2022,12,7,14.19,20.33,9.33,58.56,0.02,3.08,5.49,1.06
2022,12,8,13.45,19.47,8.32,63.81,0.0,5.2,8.79,2.66
2022,12,9,16.44,21.97,12.21,58.62,0.28,8.87,13.27,5.21
2022,12,10,15.78,19.75,11.55,74.0,0.16,8.99,11.93,4.41
2022,12,11,13.48,20.51,7.59,65.44,0.7,5.57,8.87,3.45
2022,12,12,15.69,22.15,10.82,66.56,0.02,5.27,7.23,1.98
2022,12,13,17.22,25.49,12.31,62.5,0.08,5.01,6.4,2.41
2022,12,14,18.42,27.01,13.2,61.0,0.0,5.49,7.37,4.33
2022,12,15,16.79,23.32,12.91,53.31,0.0,5.61,8.67,3.42
2022,12,16,15.8,24.66,10.33,45.62,0.0,3.35,4.64,2.68
2022,12,17,12.47,18.77,7.49,68.88,0.02,2.22,3.45,0.66
2022,12,18,12.6,18.19,7.64,67.62,0.01,2.84,4.2,0.89
2022,12,19,11.15,17.34,6.86,78.88,0.13,2.9,4.23,0.92
2022,12,20,10.78,17.7,5.44,71.44,0.0,2.4,3.57,0.2
2022,12,21,11.87,19.07,5.53,62.0,0.0,2.41,4.09,0.37
2022,12,22,11.54,19.29,6.28,70.88,0.0,4.22,6.03,2.99
2022,12,23,12.55,20.51,7.05,68.75,0.0,4.08,6.02,2.16
2022,12,24,16.23,26.08,10.03,46.06,0.0,3.69,5.53,2.25
2022,12,25,16.74,26.63,12.04,38.25,0.0,3.41,4.52,2.58
2022,12,26,16.94,27.74,10.27,32.12,0.0,3.09,4.94,0.79
2022,12,27,16.66,24.31,10.65,29.0,0.0,1.99,3.16,0.06
2022,12,28,13.42,22.31,8.68,39.5,0.0,2.77,3.7,0.77
2022,12,29,11.85,19.44,7.26,49.31,0.0,4.58,7.16,3.19
2022,12,30,11.83,19.19,5.33,50.12,0.0,1.98,3.62,0.44
2022,12,31,11.44,18.62,6.95,45.56,0.0,2.41,3.47,1.21
2023,1,1,10.53,19.62,5.31,48.69,0.0,3.82,5.59,2.93
2023,1,2,9.64,18.03,4.37,55.94,0.0,4.03,6.72,2.85
2023,1,3,9.69,18.21,3.99,45.75,0.0,3.96,6.2,2.51
2023,1,4,10.58,17.54,4.04,49.5,0.0,2.52,4.78,0.59
2023,1,5,10.62,16.88,5.39,65.0,0.02,1.77,2.47,0.45
2023,1,6,10.42,16.28,4.76,69.88,0.05,2.0,3.45,1.29
2023,1,7,10.61,17.25,5.17,62.88,0.01,2.09,3.41,1.2
2023,1,8,9.96,19.01,3.79,50.0,0.0,3.79,6.69,1.06
2023,1,9,13.48,23.12,5.86,55.5,0.04,5.36,7.05,3.35
2023,1,10,10.9,18.3,5.94,71.94,0.01,4.73,8.03,3.21
2023,1,11,10.48,18.15,4.67,69.5,0.0,3.23,5.34,0.72
2023,1,12,10.37,18.59,5.45,71.19,0.03,4.92,7.7,3.16
2023,1,13,9.69,17.67,3.4,64.62,0.0,3.0,5.2,0.97
2023,1,14,10.1,17.87,5.55,75.12,0.05,4.16,6.76,2.55
2023,1,15,10.74,19.94,4.63,62.06,0.0,4.91,7.59,2.91
2023,1,16,11.17,20.46,4.98,48.06,0.0,5.1,5.77,4.25
2023,1,17,11.08,19.01,6.13,60.69,0.0,7.22,10.66,5.0
2023,1,18,9.93,16.37,4.74,65.19,0.01,6.95,12.62,3.51
2023,1,19,5.08,10.62,1.02,59.06,0.05,5.05,8.66,3.27
2023,1,20,6.99,16.16,0.7,61.0,0.02,6.27,10.56,3.66
2023,1,21,6.59,13.7,1.16,58.0,0.21,4.14,6.59,2.92
2023,1,22,4.82,10.23,0.03,65.31,0.47,4.18,7.44,2.54
2023,1,23,4.28,12.1,-1.15,64.5,0.0,3.55,5.16,2.52
2023,1,24,3.94,10.51,-0.67,52.94,0.0,3.24,4.66,2.28
2023,1,25,5.15,10.85,0.58,52.69,0.08,3.43,4.93,2.77
2023,1,26,5.33,11.44,-0.62,74.75,0.23,4.12,5.24,3.07
2023,1,27,6.59,11.88,1.25,64.5,0.1,3.73,6.58,1.31
2023,1,28,5.4,11.37,0.37,65.25,0.3,2.77,4.02,1.38
2023,1,29,6.46,12.57,0.39,62.75,0.01,2.58,5.38,0.51
2023,1,30,6.15,13.51,0.97,72.69,0.01,4.05,5.92,1.92
2023,1,31,6.88,15.23,1.63,70.44,0.0,4.16,5.85,2.73
2023,2,1,7.05,15.56,0.54,66.31,0.0,3.7,5.22,2.3
2023,2,2,8.39,15.42,2.37,70.44,0.03,2.81,4.45,1.06
2023,2,3,8.94,13.77,4.59,70.75,0.04,3.5,5.36,2.48
2023,2,4,8.38,16.08,3.43,67.12,0.01,2.93,4.39,1.48
2023,2,5,9.09,16.78,2.65,71.69,0.01,4.27,7.83,1.3
2023,2,6,8.74,14.67,3.01,73.69,0.27,2.99,4.7,0.91
2023,2,7,8.97,14.11,5.15,75.19,0.33,3.37,4.44,2.2
2023,2,8,8.18,10.48,5.35,90.88,11.12,6.48,8.72,2.85
2023,2,9,7.24,12.47,3.44,72.38,1.66,5.65,8.38,3.99
2023,2,10,6.75,11.25,3.05,76.06,0.64,9.48,12.58,5.2
2023,2,11,7.39,11.93,4.06,81.25,0.25,6.01,8.28,2.56
2023,2,12,7.65,12.64,4.69,77.0,0.43,2.53,3.42,1.56
2023,2,13,7.01,13.99,1.16,66.81,0.0,3.09,4.61,1.09
2023,2,14,7.34,14.51,1.36,67.38,0.0,2.34,3.67,0.27
2023,2,15,8.83,17.72,1.24,54.12,0.0,2.78,4.37,0.83
2023,2,16,10.99,18.23,5.78,48.94,0.0,2.7,3.77,1.31
2023,2,17,10.33,18.4,3.55,48.0,0.0,2.41,3.54,0.78
2023,2,18,11.33,19.23,5.93,42.81,0.0,2.05,3.52,0.63
2023,2,19,11.48,21.65,4.02,48.88,0.0,3.3,4.55,2.48
2023,2,20,13.04,22.01,7.46,39.88,0.0,2.64,3.64,0.95
2023,2,21,12.79,22.75,5.08,35.06,0.0,5.07,6.28,3.75
2023,2,22,14.69,24.57,7.27,36.69,0.0,3.02,5.31,0.56
2023,2,23,14.46,23.89,6.97,43.69,0.0,3.41,5.73,0.88
2023,2,24,16.12,24.45,9.98,34.25,0.0,5.05,8.54,3.37
2023,2,25,13.84,22.61,8.93,46.62,0.58,4.61,7.89,1.64
2023,2,26,11.19,17.86,5.59,52.44,0.46,5.45,10.35,1.95
2023,2,27,10.08,17.37,2.39,61.0,0.02,4.43,8.76,1.88
2023,2,28,9.68,16.9,3.94,48.31,0.01,5.01,9.25,2.04
2023,3,1,9.18,16.51,3.06,48.62,0.11,4.55,6.73,2.08
2023,3,2,9.77,16.23,4.36,55.81,0.3,3.85,8.12,0.55
2023,3,3,8.94,15.55,2.47,62.94,1.13,4.2,6.7,2.04
2023,3,4,8.08,14.32,2.76,69.0,0.63,3.75,5.77,2.71
2023,3,5,9.51,17.95,2.55,57.12,0.02,4.09,5.13,2.34
2023,3,6,11.29,19.27,4.94,46.06,0.0,6.68,13.66,2.8
2023,3,7,12.85,21.55,4.6,57.19,0.0,3.07,4.41,1.29
2023,3,8,16.01,24.89,9.35,53.81,0.0,3.22,5.27,1.65
2023,3,9,19.02,28.43,10.19,44.62,0.0,3.91,5.61,2.15
2023,3,10,18.92,25.36,12.42,47.75,0.41,5.2,7.88,2.62
2023,3,11,18.06,28.27,10.43,40.31,0.0,6.3,9.03,3.74
2023,3,12,18.62,26.9,12.28,40.81,0.0,6.25,8.89,3.95
2023,3,13,16.66,24.51,9.48,46.5,0.0,3.59,5.17,1.8
2023,3,14,18.76,30.21,11.21,37.38,0.0,5.51,7.73,3.55
2023,3,15,14.27,21.6,8.74,46.94,0.0,6.73,10.22,3.45
2023,3,16,13.94,24.12,6.01,53.19,0.0,3.64,5.19,2.16
2023,3,17,13.6,22.65,7.18,60.69,0.04,2.93,4.69,0.52
2023,3,18,14.09,23.32,7.01,65.56,0.0,3.12,4.95,1.82
2023,3,19,13.53,19.98,9.05,73.44,0.12,5.39,7.29,1.67
2023,3,20,13.05,17.2,9.98,75.25,0.23,7.02,7.88,5.77
2023,3,21,13.3,20.44,7.48,62.62,0.01,7.3,10.44,3.71
2023,3,22,13.24,21.62,5.95,57.88,0.0,2.96,4.8,0.74
2023,3,23,14.4,23.15,8.33,61.88,0.11,1.94,3.74,0.48
2023,3,24,17.17,27.16,7.51,50.06,0.05,4.01,6.31,1.92
2023,3,25,19.48,29.34,11.73,30.19,0.0,3.47,5.47,2.14
2023,3,26,20.84,31.74,10.62,30.5,0.0,4.81,8.4,0.53
2023,3,27,18.67,28.31,10.84,37.44,0.0,5.87,9.11,3.41
2023,3,28,14.76,23.69,7.3,42.0,0.0,4.93,7.52,2.23
2023,3,29,14.08,23.2,6.43,49.5,0.0,2.8,4.72,1.02
2023,3,30,17.3,27.67,7.51,34.38,0.0,4.46,6.06,2.8
2023,3,31,21.48,31.72,12.26,25.69,0.0,3.02,4.63,1.29
2023,4,1,21.3,30.62,13.14,32.94,0.3,4.22,7.84,3.06
2023,4,2,14.55,21.77,9.44,51.44,1.94,7.64,13.2,1.39
2023,4,3,13.25,18.54,8.93,52.31,0.03,10.29,14.09,4.59
2023,4,4,13.92,22.06,5.54,46.06,0.0,2.8,4.99,0.26
2023,4,5,13.77,21.66,7.63,47.88,0.15,4.01,6.02,2.67
2023,4,6,11.44,20.06,3.71,53.88,0.0,4.18,6.27,2.55
2023,4,7,10.98,16.51,5.61,53.25,0.0,3.78,6.52,1.33
2023,4,8,13.92,22.65,6.44,36.5,0.0,2.28,4.67,1.1
2023,4,9,14.9,23.68,7.95,34.94,0.0,4.23,5.64,2.28
2023,4,10,15.48,25.93,7.18,40.94,0.0,3.27,7.31,0.7
2023,4,11,15.02,24.12,6.26,44.62,0.0,3.55,5.8,2.16
2023,4,12,20.53,31.9,10.15,22.25,0.0,5.37,8.51,2.94
2023,4,13,20.34,29.35,13.65,27.5,0.05,7.09,9.75,4.44
2023,4,14,15.38,23.51,8.77,42.12,0.01,3.6,5.95,1.92
2023,4,15,18.74,26.65,10.66,31.75,0.0,4.01,5.57,2.41
2023,4,16,15.79,22.23,10.44,48.62,0.01,6.51,11.11,3.63
2023,4,17,15.21,22.78,6.96,43.44,0.0,4.78,7.44,3.3
2023,4,18,16.81,24.31,8.94,45.62,0.0,3.52,5.34,1.8
2023,4,19,19.19,29.22,10.87,45.12,0.01,3.04,6.01,0.22
2023,4,20,17.49,24.8,13.83,59.0,7.82,4.19,8.4,0.36
2023,4,21,16.39,22.66,12.08,73.88,7.82,6.59,8.45,3.95
2023,4,22,17.45,25.69,10.1,59.94,0.0,3.66,5.3,2.16
2023,4,23,18.98,26.85,11.73,53.88,0.25,2.32,4.07,0.4
2023,4,24,22.01,31.16,11.97,41.94,0.0,2.55,3.74,1.65
2023,4,25,23.5,32.44,13.94,43.12,0.11,3.41,5.63,0.63
2023,4,26,23.58,31.52,15.33,35.12,0.0,3.63,5.84,0.84
2023,4,27,22.05,31.05,13.89,46.69,0.0,3.26,5.51,1.22
2023,4,28,22.2,31.09,14.74,43.25,0.0,3.38,6.86,0.34
2023,4,29,25.98,36.39,15.18,37.06,0.0,2.28,3.18,0.8
2023,4,30,25.33,32.2,19.3,38.38,0.36,4.62,6.85,2.94
2023,5,1,20.41,27.62,15.19,48.44,0.03,5.77,8.44,2.52
2023,5,2,18.4,24.97,12.64,47.0,2.59,5.66,8.21,2.06
2023,5,3,18.64,26.92,10.63,47.31,0.0,4.27,5.87,2.71
2023,5,4,19.6,28.9,10.09,42.56,0.0,3.45,4.49,2.21
2023,5,5,19.79,28.39,12.04,57.69,0.04,2.33,5.11,0.8
2023,5,6,19.64,27.94,12.81,67.12,3.74,4.23,10.91,1.62
2023,5,7,21.23,27.8,16.88,71.56,2.2,4.31,8.15,0.77
2023,5,8,18.61,24.26,15.07,69.31,7.06,7.01,9.2,2.34
2023,5,9,18.45,24.04,13.01,62.56,1.07,7.46,10.16,2.79
2023,5,10,19.8,27.09,11.88,57.62,0.13,3.54,4.84,2.09
2023,5,11,20.12,26.36,14.44,60.69,0.47,2.93,5.22,0.72
2023,5,12,19.8,26.62,13.98,62.38,0.79,3.11,4.43,1.01
2023,5,13,22.9,33.9,13.51,51.62,0.04,3.52,9.24,1.75
2023,5,14,19.22,25.29,13.33,56.0,0.35,7.01,8.85,4.35
2023,5,15,14.67,19.63,11.67,63.25,6.4,8.15,9.59,6.43
2023,5,16,17.25,24.36,9.77,51.75,0.02,5.52,8.2,2.14
2023,5,17,19.26,26.0,12.06,46.69,0.02,3.72,6.53,2.16
2023,5,18,21.1,29.87,12.98,55.44,0.02,3.54,7.05,1.27
2023,5,19,19.81,25.89,13.81,63.38,1.05,6.91,10.1,4.76
2023,5,20,18.65,24.28,14.49,61.94,3.86,7.6,11.41,1.97
2023,5,21,19.37,26.8,11.78,51.62,0.05,4.7,6.92,2.97
2023,5,22,20.61,27.48,13.09,53.06,0.07,1.91,5.73,0.22
2023,5,23,19.8,27.34,13.95,61.44,0.01,5.16,8.22,2.47
2023,5,24,19.63,26.48,14.65,64.44,0.63,5.6,7.12,3.19
2023,5,25,17.55,21.8,13.88,67.06,1.32,4.95,7.17,3.51
2023,5,26,19.89,26.51,13.66,53.06,0.14,5.59,8.7,1.14
2023,5,27,22.95,30.35,13.84,43.06,0.0,1.96,3.37,0.54
2023,5,28,24.37,31.57,17.16,40.69,1.35,3.34,5.38,1.48
2023,5,29,21.47,27.9,16.1,55.38,0.39,6.41,8.32,3.89
2023,5,30,21.17,26.19,16.01,56.56,2.32,2.85,4.2,1.35
2023,5,31,18.6,21.97,16.06,68.88,7.28,1.67,3.48,0.27
2023,6,1,18.75,21.85,14.71,67.88,3.16,1.29,2.62,0.27
2023,6,2,21.27,26.69,14.78,59.19,0.8,1.07,1.78,0.18
2023,6,3,21.82,27.17,15.79,56.44,0.56,3.18,4.71,0.61
2023,6,4,19.69,23.83,15.46,73.5,3.38,5.77,8.98,1.99
2023,6,5,20.51,26.3,16.52,74.94,0.96,7.41,8.68,5.69
2023,6,6,20.67,26.21,16.37,69.44,0.51,5.86,7.78,1.93
2023,6,7,23.33,31.42,15.63,58.88,0.14,2.27,5.69,0.1
2023,6,8,25.62,32.43,19.08,55.88,1.97,2.95,4.28,1.23
2023,6,9,25.94,34.55,20.86,54.0,2.32,3.2,7.31,0.62
2023,6,10,23.63,29.3,19.34,64.62,0.01,4.89,6.85,2.38
2023,6,11,25.77,33.59,18.9,58.56,0.1,3.3,6.08,1.52
2023,6,12,27.01,34.98,18.88,49.75,0.22,1.9,4.08,0.24
2023,6,13,24.68,31.77,19.83,58.19,5.84,3.27,5.72,0.74
2023,6,14,24.0,31.49,18.21,55.5,3.34,3.05,6.46,0.91
2023,6,15,23.45,30.65,16.55,54.44,0.01,5.93,8.13,2.2
2023,6,16,22.87,30.94,14.5,46.44,0.0,5.27,6.63,2.22
2023,6,17,25.52,34.54,16.14,41.38,0.0,2.08,4.35,0.09
2023,6,18,26.73,35.66,17.73,43.12,0.0,3.96,5.9,1.76
2023,6,19,28.05,37.51,19.42,39.44,0.0,3.63,5.57,2.02
2023,6,20,28.02,36.97,19.61,41.0,0.0,3.76,5.24,1.91
2023,6,21,27.35,37.45,19.3,35.31,0.0,3.23,5.35,0.94
2023,6,22,28.67,37.39,21.15,29.94,0.0,2.63,4.48,1.08
2023,6,23,30.95,39.55,21.93,30.19,0.0,2.69,4.53,1.36
2023,6,24,30.69,38.6,22.96,34.44,0.0,3.16,6.62,0.55
2023,6,25,29.97,39.26,21.23,39.69,0.0,2.8,6.38,0.19
2023,6,26,28.84,36.77,21.55,38.06,0.0,3.84,6.36,1.43
2023,6,27,28.64,36.01,20.06,36.0,0.0,2.0,3.95,0.71
2023,6,28,30.01,37.8,21.32,35.31,0.0,1.88,3.55,0.91
2023,6,29,31.98,38.76,23.83,29.5,0.0,4.01,6.76,1.55
2023,6,30,32.57,41.3,23.72,32.75,0.0,4.92,9.13,1.07
2023,7,1,30.83,39.3,23.33,37.12,0.16,3.49,5.8,1.77
2023,7,2,28.38,36.31,20.82,38.12,0.0,4.43,5.93,2.86
2023,7,3,29.57,37.35,22.12,38.06,0.09,2.63,5.11,1.48
2023,7,4,30.12,38.29,22.46,37.06,0.0,2.7,4.93,1.27
2023,7,5,31.88,39.87,24.53,34.44,0.01,2.5,6.48,0.23
2023,7,6,32.26,40.37,23.92,35.0,0.0,3.54,5.67,1.13
2023,7,7,34.97,43.4,26.62,28.0,0.0,4.18,6.76,1.8
2023,7,8,37.09,45.09,28.58,20.06,0.0,3.79,4.65,3.12
2023,7,9,36.21,42.95,30.19,19.56,2.2,3.59,12.1,1.4
2023,7,10,34.76,42.42,26.88,27.88,0.81,5.17,13.66,1.42
2023,7,11,35.14,43.17,27.88,26.06,0.0,3.62,4.93,1.59
2023,7,12,31.4,39.44,24.4,35.69,0.0,4.2,6.07,1.88
2023,7,13,30.51,39.07,22.63,39.69,0.0,3.52,5.05,1.66
2023,7,14,30.9,40.44,23.66,30.75,0.0,2.65,4.54,0.4
2023,7,15,32.33,42.12,22.3,24.69,0.0,4.09,5.67,2.19
2023,7,16,34.39,43.2,24.42,18.75,0.0,3.27,4.66,1.92
2023,7,17,36.14,43.98,29.35,15.81,0.0,2.98,5.92,1.48
2023,7,18,35.89,44.58,27.18,21.44,0.0,3.8,5.69,2.01
2023,7,19,36.47,45.04,28.12,20.06,0.0,4.11,5.84,2.24
2023,7,20,36.12,44.56,28.44,18.94,0.0,3.58,5.8,2.2
2023,7,21,35.3,44.1,27.22,20.94,0.0,3.63,6.23,1.12
2023,7,22,35.64,44.87,26.76,18.94,0.0,3.24,5.32,0.99
2023,7,23,35.68,44.22,26.74,16.75,0.0,3.49,4.55,2.59
2023,7,24,35.95,44.34,27.1,15.44,0.0,5.56,9.39,2.78
2023,7,25,37.18,45.1,29.53,13.31,0.0,6.45,9.26,2.44
2023,7,26,32.36,40.54,26.01,44.56,0.03,4.37,6.8,1.92
2023,7,27,30.23,39.45,22.74,40.0,0.0,4.74,7.21,0.6
2023,7,28,32.46,42.51,23.64,45.12,0.0,4.52,6.77,2.49
2023,7,29,35.83,46.36,24.97,33.69,0.0,5.73,11.16,1.88
